"gene","moduleColor","best_anno","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"MICALL1","brown","MICALL1","MICALL1",-0.00496061876091504,0.967490056799952,-0.0246009451381536,0.83979884280168,-0.0214245774514233,0.860259761137571
"MICALL2","turquoise","MICALL2","MICALL2",-0.0381501167575901,0.753859975999224,-0.0503316257035197,0.679031754885374,-0.0274884585390643,0.821289649174592
"MICOS10","pink","MICOS10","MICOS10",0.00324026035674473,0.978761313401285,-0.052351298852627,0.666896541163243,-0.0316291676552274,0.79491869475329
"MICOS13","pink","MICOS13","MICOS13",-0.0299743594181151,0.805431989778439,-0.151281875666183,0.211250450544776,-0.143640069135854,0.235502386369468
"MICU1","black","MICU1","MICU1",-0.0388437063557416,0.749530409445681,-0.0963934463838979,0.427303073149271,-0.1090319962803,0.368927326985639
"MICU2","pink","MICU2","MICU2",-0.0600093039304957,0.621674323807473,-0.0241852332504672,0.842470987135845,-6.13116940284719e-05,0.999598078533561
"MICU3","brown","MICU3","MICU3",-0.0253655222644064,0.834888967877423,0.00921124680984634,0.939673083204017,0.0354476007167808,0.770800922631309
"MID1","magenta","MID1","MID1",-0.0600162525162324,0.621633886243074,-0.0720192775269676,0.553531060256394,-0.0680807511569392,0.575480326418334
"MID1IP1","brown","MID1IP1","MID1IP1",-0.0367402177782175,0.762684159947204,0.0262903251559425,0.828958588336545,0.0702501611367933,0.563340564394901
"MIDN","brown","MIDN","MIDN",-0.0413193191813127,0.734140671084961,-0.0630100394275766,0.604316653941789,0.0160003243005586,0.895406438795016
"MIEF1","turquoise","MIEF1","MIEF1",-0.0221505822357412,0.855574520361689,-0.0289237763794412,0.812124553313054,-0.00343222929789774,0.977503346224722
"MIEF2","magenta","MIEF2","MIEF2",0.158262963722959,0.190688367366398,-0.0157836604214465,0.89681496312631,0.0254513751273804,0.834338036779569
"MIER1","magenta","MIER1","MIER1",0.051668791687987,0.670988056560554,-0.0160622381943612,0.895003997753154,0.115097866770401,0.342723939044084
"MIER2","blue","MIER2","MIER2",0.0356706545738896,0.769398514705191,-0.0532147933510479,0.661733897637566,-0.0682204562569467,0.57469492558427
"MIER3","lightcyan","MIER3","MIER3",-0.131579736684911,0.277575427953797,-0.0795275123022749,0.512833457850405,0.198964949434201,0.098689292440932
"MIF4GD","black","MIF4GD","MIF4GD",0.0292010174838247,0.810357110277331,0.0803170247983586,0.50864438407376,-0.0358071938869212,0.768540413694387
"MIGA1","blue","MIGA1","MIGA1",-0.0428080375564692,0.724935586704396,0.0017026357477856,0.988838930744308,0.0207491415375886,0.864622984312709
"MIGA2","brown","MIGA2","MIGA2",-0.00639518544873309,0.958095979015843,0.0147525150111583,0.903522688068378,-0.00994056447640262,0.934906581451937
"MIIP","pink","MIIP","MIIP",0.0223423705732222,0.85433764638676,0.0155805242354109,0.898135833336682,0.0637538653866307,0.600047140560609
"MINAR1","brown","MINAR1","MINAR1",0.00239125952575779,0.984325369881734,0.0404155305709637,0.739747377530038,0.0590929559188818,0.62701679429135
"MINDY1","turquoise","MINDY1","MINDY1",0.103412146851395,0.394260318814958,0.162097997619646,0.180025854008923,0.108951226366248,0.369284253904098
"MINDY2","brown","MINDY2","MINDY2",0.00383678253224553,0.974852502845896,0.106964361176827,0.378130308060386,0.106275370850944,0.381227425936588
"MINDY3","turquoise","MINDY3","MINDY3",-0.0904352236498965,0.456550329199978,-0.0574474576224268,0.636658366185775,0.0869475154813683,0.474168041798761
"MINDY4","turquoise","MINDY4","MINDY4",0.0357475658824037,0.768915120453124,-0.0341431253071781,0.779017098998937,-0.0974279374788598,0.422336130186042
"MINDY4B","blue","MINDY4B","MINDY4B",0.171355930954785,0.156083552816934,-0.0690255408612862,0.570178553090714,-0.0236750041053636,0.845753099536533
"MINPP1","blue","MINPP1","MINPP1",-0.0876659369923063,0.470509437607257,0.0593925008229346,0.625268271739838,0.162827804924853,0.178046831631106
"MIOS","pink","MIOS","MIOS",-0.0172015317372993,0.887603395990072,0.0581087327510725,0.632776362421106,0.182068752919962,0.131424565687235
"MIOX","turquoise","MIOX","MIOX",-0.144035659869112,0.234201557662504,-0.00742383876711704,0.951363400234894,0.0565334497816647,0.642040111253365
"MIPEP","black","MIPEP","MIPEP",-0.0540442171845516,0.656789714406633,-0.107627668630411,0.375163000313653,-0.215731942842391,0.072872451445226
"MIPOL1","blue","MIPOL1","MIPOL1",0.0246451270839489,0.839514952293436,-0.0435186777518709,0.720555112116536,-0.0864508309453087,0.476706345457977
"MIS12","pink","MIS12","MIS12",0.019485123860342,0.872799118044167,0.00706079565686518,0.95373916923883,0.0126183145170896,0.917426801362571
"MIS18A","turquoise","MIS18A","MIS18A",0.0884777451086602,0.466393664658912,-0.00494364203993546,0.967601255637045,0.0514315873440881,0.672412300464244
"MIS18BP1","pink","MIS18BP1","MIS18BP1",-0.0163924718914865,0.892857923535425,-0.0114563586323979,0.925007498852456,0.0567168145612825,0.640958959486109
"MISP","black","MISP","MISP",-0.0323025715820996,0.790650726650926,0.152948640487549,0.206204364226102,0.197087747108328,0.101976215591602
"MITD1","magenta","MITD1","MITD1",-0.151305565901637,0.211178122874468,-0.0978553962657,0.420293454300469,-0.0283469857533293,0.815804648959508
"MITF","black","MITF","MITF",-0.0750566941465713,0.536882328603482,0.0986553728217001,0.416485931273312,0.0377171745230152,0.756566363714879
"MKI67","turquoise","MKI67","MKI67",0.00629991488209506,0.958719683958096,-0.00870365909666731,0.942991712432628,-0.00424156981264761,0.972200397669744
"MKKS","black","MKKS","MKKS",-0.16059536903317,0.184150770512039,-0.0831376776640127,0.493822812112722,-0.100189827467926,0.40923858223414
"MKLN1","turquoise","MKLN1","MKLN1",-0.031712476076227,0.794390365953251,0.0179969894004015,0.882441912695972,0.0165112773845462,0.892086034625575
"MKNK1","magenta","MKNK1","MKNK1",0.0874580616156069,0.471566485714414,0.152005387552931,0.209049419116211,0.0551761189859984,0.650066135654541
"MKNK2","black","MKNK2","MKNK2",0.0134319843605526,0.912122677031474,0.0481866871291312,0.692009237324132,0.272176223783899,0.0226430418346392
"MKRN1","blue","MKRN1","MKRN1",-0.0560945141338348,0.64463116657385,-0.0951266498074812,0.433430470663413,-0.0680803181918866,0.575482761252568
"MKRN2","turquoise","MKRN2","MKRN2",-0.0640609396142692,0.598288454339965,-0.0367996901950091,0.762311319112602,-0.0459455064309659,0.705664074693989
"MKRN2OS","black","MKRN2OS","MKRN2OS",0.0222088684343779,0.855198586410391,-0.0417274092876812,0.731613574363341,-0.0402295556553174,0.740902774505644
"MKS1","black","MKS1","MKS1",0.0249303136528641,0.837682982451435,-0.0209038914633926,0.863622959711659,-0.16125078426608,0.182343233890063
"MKX","brown","MKX","MKX",0.000278843079492542,0.99817207907934,0.0379562316984911,0.755071617688603,0.0737273318264793,0.544138464945237
"MLC1","brown","MLC1","MLC1",-0.0787885883283134,0.516769975817435,-0.00251277351286192,0.983528957524611,0.00620914287157928,0.959313961330034
"MLEC","pink","MLEC","MLEC",0.18234405253631,0.130832288430061,0.0872025331972973,0.472867602064682,-0.0460462502972772,0.705048240345118
"MLF1","pink","MLF1","MLF1",-0.0192502641559777,0.874319768532009,-0.00885422821321098,0.942007181889518,0.0520628806241475,0.668624386836869
"MLF2","magenta","MLF2","MLF2",0.103645513200362,0.393188314620574,-0.0574591348498754,0.636589730165351,-0.0365131085205389,0.764108434123817
"MLH1","turquoise","MLH1","MLH1",-0.201042632891377,0.0951483873331827,0.0291368601363323,0.810766036816795,-0.167828559363135,0.164910626096992
"MLH3","turquoise","MLH3","MLH3",-0.00235996494134144,0.984530479586817,0.015764136984513,0.896941899993356,0.0527318889354663,0.66461915801132
"MLLT1","blue","MLLT1","MLLT1",0.0305121487063434,0.802011445954241,0.0206636087659261,0.865175805071553,-0.0285771362983302,0.814335738980653
"MLLT10","turquoise","MLLT10","MLLT10",0.0253175537217,0.835196823956101,0.0268717387350115,0.825235074113897,-0.00665892304144678,0.956369508045484
"MLLT11","blue","MLLT11","MLLT11",-0.0143585991126529,0.90608696266959,-0.0157190084455595,0.897235325171603,-0.0362693625680057,0.765637910818575
"MLLT3","blue","MLLT3","MLLT3",-0.119248429322614,0.325482586076732,-0.0776950373969836,0.52262367979196,0.0448420409713266,0.712421683592944
"MLLT6","blue","MLLT6","MLLT6",0.0613214031391512,0.614058429693179,0.0846605203509933,0.485915791225835,0.038916737267426,0.749074977618135
"MLN","black","MLN","MLN",0.0295883000875154,0.80788972420723,-0.0768477887479957,0.527181728082788,-0.0800983452704661,0.509802916774902
"MLNR","turquoise","MLNR","MLNR",-0.0986070890090514,0.41671517434086,-0.150121314727454,0.214815178828778,-0.102428729332027,0.398796760444743
"MLPH","blue","MLPH","MLPH",-0.0191388009071344,0.875041620888337,0.016796180470684,0.890235404800336,0.00371002913565454,0.97568302921589
"MLST8","turquoise","MLST8","MLST8",0.00944391694932671,0.93815221520304,-0.0376775355978347,0.756814299159928,0.0061688540020565,0.959577736563289
"MLX","magenta","MLX","MLX",0.000495955427369991,0.996748832262417,-0.0582618634575562,0.631878814999249,-0.0303106536292065,0.803292600225617
"MLXIP","turquoise","MLXIP","MLXIP",-0.0524872205280198,0.666082864217168,-0.113426931822836,0.349823170053139,-0.164643324552501,0.173192451582171
"MLXIPL","turquoise","MLXIPL","MLXIPL",0.0557766647286138,0.646510085223862,-0.0560334983670237,0.644991680432812,-0.107233096038772,0.376926422867567
"MLYCD","turquoise","MLYCD","MLYCD",0.0195699099754183,0.872250264385855,0.0340237000839806,0.779770516000933,0.0489397935171845,0.687442416376832
"MMAA","magenta","MMAA","MMAA",0.100664607265815,0.407011112324,-0.0391773408622637,0.747450512463053,-0.24223018902848,0.0433472514606173
"MMAB","magenta","MMAB","MMAB",0.101636873739261,0.402471769805971,-0.144575941467356,0.232432993202059,-0.117908460301557,0.330987445159497
"MMACHC","turquoise","MMACHC","MMACHC",0.0497837899339699,0.682337663705455,0.0763710889441922,0.529754978003197,0.156693542095452,0.195180371035346
"MMADHC","pink","MMADHC","MMADHC",-0.0407112742020101,0.737911209039957,-0.122358224880658,0.312932725633826,-0.0436721591433038,0.719610204404524
"MMD","turquoise","MMD","MMD",-0.0304518020970981,0.802395089817455,0.00688875896046639,0.954865126080129,-0.0147976177782938,0.903229144819311
"MMD2","brown","MMD2","MMD2",-0.00969539023779054,0.936508687017527,-0.0209104132186024,0.863580819520094,-0.0270230108756749,0.824266916832927
"MME","black","MME","MME",-0.113522077683475,0.349416494991541,-0.0839969416607058,0.489353018828519,-0.027406291837926,0.82181505242926
"MMEL1","blue","MME","MMEL1",0.129168252531433,0.286553588754844,0.148159754715804,0.22093620086335,0.179932796336696,0.136089098234103
"MMGT1","black","MMGT1","MMGT1",-0.114928830334919,0.343437994906705,-0.103730799416206,0.392796970496053,0.0529765962243301,0.663156468816589
"MMP15","blue","MMP15","MMP15",-0.0269750980180984,0.824573535841583,-0.161825355111243,0.180769265223182,-0.124607114447012,0.304053947992757
"MMP16","brown","MMP16","MMP16",-0.0818936295564362,0.500331868493416,-0.0277415722186656,0.819671643396657,-0.0168167918766458,0.890101542944604
"MMP17","brown","MMP17","MMP17",-0.0311435251036421,0.79800038653008,-0.0196278825953422,0.871875019555373,-0.0550014975550275,0.651101601366697
"MMP2","black","MMP2","MMP2",-0.0911812222089324,0.452829289034039,-0.0974268355475079,0.422341403269549,-0.0564878657595148,0.642308998140105
"MMP24","blue","MMP24","MMP24",-0.0280986304231273,0.817390459032592,-0.00925457751130623,0.939389831951689,-0.0130452955202811,0.914642948638395
"MMP28","brown","MMP28","MMP28",-0.0994793289020515,0.412585159499006,-0.0804467256065375,0.50795788592742,0.0550966711659036,0.650537161552036
"MMP9","blue","MMP9","MMP9",0.0370903597073529,0.760489848913012,0.0109064662123879,0.928597407183227,-0.018505605547255,0.879144199260783
"MMRN1","black","MMRN1","MMRN1",0.0179587662851111,0.882689821051526,0.00731777652727434,0.952057433104443,0.0187884838194271,0.87731098502603
"MMRN2","black","MMRN2","MMRN2",-0.0692132679031801,0.569127823497639,0.0460577091292732,0.70497820593248,0.0857664442208122,0.480215786199481
"MMS19","blue","MMS19","MMS19",0.155710393207536,0.198032708578448,0.0399254848274136,0.742793090200455,0.028568844828973,0.814388647302261
"MMS22L","turquoise","MMS22L","MMS22L",-0.0126946605083124,0.916928963181186,0.00219239091027944,0.985628803236739,0.0207661022249429,0.864513370625306
"MMUT","pink","MMUT","MMUT",0.0022727581995604,0.985102051735603,0.0927242944692493,0.445185854649322,0.0760050781099497,0.531734950363057
"MN1","blue","MN1","MN1",0.00693697582516581,0.954549544263397,0.0748986280403713,0.537742611777289,0.00444461370638533,0.97087019610392
"MNAT1","turquoise","MNAT1","MNAT1",-0.0307112253016191,0.800746179866112,-0.0408972459014398,0.736757323563853,0.000434006118270046,0.997154930653136
"MND1","turquoise","MND1","MND1",-0.03635898170944,0.765075457229979,-0.0477416085170041,0.694713354296041,-0.0197337160976224,0.871190053855228
"MNS1","turquoise","MNS1","MNS1",0.0492316047078744,0.685675861351887,-0.018175047137264,0.881287210513738,-0.031225162385642,0.797482132624768
"MNT","blue","MNT","MNT",0.0479453643506651,0.693474942671187,0.134833019856275,0.265763046913341,0.0191982112093028,0.874656858362063
"MOB1A","pink","MOB1A","MOB1A",0.00188637014126023,0.987634609984829,-0.00515887279145975,0.966191523857853,0.00853900349338897,0.944068448122251
"MOB1B","black","MOB1B","MOB1B",0.0306393792560606,0.80120275120236,-0.0961921192354713,0.428273565943714,-0.069554642041964,0.567219434006627
"MOB2","turquoise","MOB2","MOB2",-0.0119532586362093,0.921764827043831,-0.0196407226139582,0.871791912569511,-0.0138681211271511,0.909281163107365
"MOB3A","pink","MOB3A","MOB3A",0.00913765318295937,0.940154179203497,-0.000327032272561041,0.9978561815418,0.0162521978738298,0.893769422904171
"MOB3B","blue","MOB3B","MOB3B",-0.153310969841456,0.205118843734336,-0.0238121228897421,0.844870806289202,0.182655056088011,0.130165635390668
"MOB3C","black","MOB3C","MOB3C",0.0599247145536193,0.622166684499142,0.0432988139922036,0.721909429636673,-0.0339071240122756,0.780506153715668
"MOCOS","pink","MOCOS","MOCOS",-0.0651241213634858,0.592217113453814,0.0292982290918618,0.80973759872637,0.154539356611291,0.201468901360073
"MOCS1","turquoise","MOCS1","MOCS1",-0.0128007383275533,0.916237302121668,0.0607496597416975,0.617372094703409,0.114847617233308,0.343781391321077
"MOCS3","magenta","MOCS3","MOCS3",-0.0839037819652525,0.489836593150018,0.0133598158714779,0.912592975377868,0.0815520321798045,0.5021269128382
"MOGAT1","blue","MOGAT1","MOGAT1",-0.0331662221528594,0.785185981857188,-0.0315435934615283,0.795461488489797,-0.0232057142090948,0.848774178813017
"MOGAT2","brown","MOGAT2","MOGAT2",-0.155548772489916,0.198504445353897,-0.0389401678683049,0.748928878961809,-0.0624381285387916,0.607608422819023
"MOGS","pink","MOGS","MOGS",-0.00952700055788393,0.937609185346656,0.118281542778782,0.329448866967838,-0.0421118359008558,0.729235614282072
"MOK","midnightblue",NA,"MOK",0.000334329011939085,0.997808348811428,0.0829460197478633,0.494822700467731,0.147161885982818,0.224096513857452
"MON1A","turquoise","MON1A","MON1A",0.0506206349748415,0.677290156235933,0.0221763596715917,0.855408257263005,0.0113804544904341,0.925502942975994
"MON1B","brown","MON1B","MON1B",0.110002387504258,0.364655531087459,0.0978695835468163,0.420225755686663,-0.0127552036588188,0.916534195053933
"MON2","brown","MON2","MON2",-0.00893334052148131,0.941489922624856,0.0197754227112698,0.870920150124863,-0.0218269263442503,0.857662614924496
"MORC2","turquoise","MORC2","MORC2",-0.00363529536190468,0.976172719510681,-0.0182652821029369,0.880702131933194,-0.0865366270081717,0.476267365956487
"MORC3","brown","MORC3","MORC3",0.0038346672024559,0.97486636290649,0.0827584416216978,0.49580232779551,0.0855386684341175,0.481386835557006
"MORF4L1","blue","MORF4L1","MORF4L1",-0.101094419967793,0.405000720929637,-0.183998114064657,0.127316285940276,-0.214189465907646,0.0749946819921389
"MORN3","turquoise","MORN3","MORN3",0.0191304862355671,0.875095472003979,0.0262465392575527,0.829239157172771,0.0257610545039877,0.832351438746364
"MORN4","pink","MORN4","MORN4",-0.0529801785471799,0.663135065498656,-0.120507744423626,0.320362463545101,-0.118938785206915,0.326749463371233
"MORN5","turquoise","MORN5","MORN5",-0.0578736149852291,0.634155491281156,-0.0600571273012048,0.621396036460109,0.0176096451597752,0.884954675863832
"MOS","brown","MOS","MOS",-0.110322522320134,0.363252909811268,-0.0514760781016915,0.67214507723442,-0.0803115658235568,0.508673288505757
"MOSMO","blue","MOSMO","MOSMO",-0.0580201318129786,0.633295922177517,0.0274003258924637,0.821853203862785,0.119845889391712,0.323046980432488
"MOSPD1","turquoise","MOSPD1","MOSPD1",0.00747568114343801,0.951024175599336,-0.0268171657881448,0.82558441047743,0.00334855908347543,0.978051628286571
"MOSPD2","grey60","MOSPD2","MOSPD2",-0.0447694768900462,0.712866846484005,0.0971048233788376,0.42388394686896,0.220642241539077,0.0664347967090373
